city,year,violent_per_100k,homs_per_100k,rape_per_100k,rob_per_100k,agg_ass_per_100k,total_pop
El Paso,1987,875.2328499,5.050974434,44.24653604,195.7757691,630.1595704,494954
San Antonio,1979,493.0421715,20.6238286,44.26283683,203.7055351,224.4499709,829138
San Antonio,2003,597.9605686,7.008638766,44.27810608,169.8564219,376.8174019,1212789
Fort Worth,1975,508.5568159,18.09717396,44.3249623,316.5694053,129.5652744,381275
Austin,2004,525.1003223,3.805074799,44.34375631,205.7667372,271.1847539,683298
Boston,2003,1216.185285,6.612467044,44.4222145,467.7896557,697.3609474,589795
Houston,2004,1146.445759,13.31084844,44.43474405,498.2759515,590.4242148,2043446
Boston,2007,1155.18159,10.98241968,44.43655963,378.8089988,720.9536119,591855
Omaha,1978,509.266119,6.585337746,44.45102978,240.9136059,217.3161456,364446
Mesa,1988,521.5922762,4.109967793,44.46237885,97.51832672,375.5016029,267642
Los Angeles,1986,1083.772535,16.02237855,44.4856628,320.2590724,703.0054212,1061016
Chicago,1980,959.6108249,28.89748558,44.5014581,544.498277,341.7136042,2986419
Mesa,2013,396.1372779,4.822922033,44.50241694,104.7889424,242.0229966,456155
Omaha,2003,653.9836492,8.713143403,44.56150483,223.0564711,377.6525298,401692
Oakland,2013,1976.790538,22.28346047,44.56692095,1218.657694,691.2824627,403887
San Jose,1997,736.5599521,5.115825867,44.61476047,108.0272067,578.8021591,840529
Las Vegas,2011,741.3913447,5.62231483,44.63569457,239.4968988,451.6364364,1458474
Arlington,1980,500.0248151,4.342647278,44.66722914,121.5941238,329.4208149,161192
Charlotte,2002,1172.271142,10.35766405,44.67708823,447.2346583,670.0017314,646864
Sacramento,1994,1206.291821,15.91956,44.67747485,588.510186,557.1846001,389458
Omaha,2012,594.540278,9.809316458,44.74005311,194.9900711,345.0008374,417970
Baltimore,2001,2239.469997,38.73939585,44.79242645,869.6691716,1286.269003,660826
Milwaukee,1996,952.5798906,20.72905688,44.80665371,534.6502131,352.3939669,627139
New Orleans,2003,967.3182805,57.66867034,44.83002475,435.8825411,428.9370443,475128
Omaha,2006,601.0509394,7.918036327,44.86887252,203.4695396,344.794491,416770
Portland,2009,553.5667168,3.387364773,44.92715383,184.8788037,320.3733946,560908
Austin,2006,515.3469998,2.81764352,44.94141415,191.317995,276.2699472,709813
Aurora,1985,1136.174274,5.04966344,44.94200462,219.1553933,867.0272126,198033
Seattle,1998,831.6220812,9.106029492,44.97263545,321.1269176,456.4164986,538105
Austin,2005,489.5969663,3.751700891,45.0204107,170.5580944,270.2667604,693019
Las Vegas,2010,874.5194568,7.398290787,45.08117377,276.7790469,545.2609453,1446280
Arlington,1998,607.6195955,4.24908808,45.10570424,165.3875822,392.877221,305948
Long Beach,1993,1605.381955,28.42581877,45.12034725,838.5616536,693.2741354,443259
New York City,1976,1781.46371,21.53909445,45.14976642,1144.453623,570.321226,7530493
Milwaukee,1981,533.5701986,11.06410167,45.19140117,281.4333466,195.8813492,641715
Portland,2008,622.9397331,4.701431948,45.20607642,204.693114,368.3391107,553023
Los Angeles,1984,1010.150633,16.31368245,45.32608363,355.1006675,593.4101992,1078849
Charlotte,1977,855.8445222,17.9174577,45.36547801,234.0706177,558.4909688,262314
Aurora,1982,839.8642837,5.973430183,45.39806939,210.8620854,577.6306987,167408
Buffalo,1975,793.3200087,14.9191524,45.46789304,554.1399464,178.7930169,422276
Omaha,1975,648.9707171,9.198010164,45.47905025,309.4108419,284.8828148,391389
Dallas,2005,1254.081312,16.41871962,45.67980408,559.374398,632.60839,1230303
San Antonio,2009,570.9145113,7.205575806,45.70809703,195.2783827,322.7224558,1373936
Austin,2007,540.026255,4.1851686,45.75784335,203.2596883,286.8235547,716817
Charlotte,2003,1076.941271,9.880195149,45.80817751,402.3934024,618.8594961,668003
San Antonio,1981,566.7866209,22.54472691,45.82063415,223.6193183,274.8019415,820591
Upper Marlboro,1975,728.243996,8.0779416,45.83353821,377.0291438,297.3033724,569452
Los Angeles,1995,2034.440488,24.49360411,45.87141406,840.5143253,1123.561145,3466211
Mesa,1979,653.690973,1.731631717,45.88824049,132.4698263,473.6012745,115498
Washington,2002,1595.556474,45.89261129,45.89261129,653.5318043,850.2394473,570898
San Antonio,1980,541.2100009,20.81088866,45.93622985,221.0522442,253.4106382,788049
Upper Marlboro,1996,1134.018059,20.48588802,45.93805192,537.9097566,529.6843621,644346
San Antonio,1990,612.2233109,22.22381303,45.94345963,306.0048102,238.051228,935933
San Jose,1994,725.5576613,4.047912565,45.99900642,136.034395,539.4763473,815235
Charlotte,2001,1221.602648,10.36987457,46.03595833,470.7294578,694.4673577,636459
Los Angeles,1975,957.2895566,13.49121311,46.04609693,298.6641744,599.0880722,1022888
Omaha,2004,642.1921208,4.924786203,46.046751,202.9011916,388.3193921,406109
Buffalo,2011,1238.170708,13.71512168,46.09804788,555.8434038,622.5141342,262484
Raleigh,1990,566.9604859,11.54118037,46.1647215,186.582416,322.672168,207951
Milwaukee,1984,546.4394474,6.956983705,46.16907368,295.8299207,197.4834693,632458
Milwaukee,1978,390.9200089,7.696538322,46.17922993,194.3375926,142.706648,623657
Baltimore,2015,1535.930669,55.37205514,46.19703438,694.2432378,740.1183417,621252
Philadelphia,1994,1322.460425,25.8878773,46.20088993,814.1865568,436.1851009,1560576
Wichita,1977,533.7520823,12.99038711,46.23049532,273.1801996,201.3510003,261732
Albuquerque,1989,1220.371049,10.65485797,46.25767605,268.1905712,895.2679437,384801
Philadelphia,1990,1348.846508,31.72346723,46.29229612,807.6555096,463.1752353,1585577
El Paso,1981,792.9031777,7.906441943,46.30915995,196.7574552,541.9301206,442677
Phoenix,1977,629.5807681,10.26092055,46.32072706,233.6558194,339.3433011,682200
Upper Marlboro,1997,978.3015165,11.58941932,46.35767729,434.6804874,485.6739325,647142
Boston,2004,1192.407346,10.51566403,46.37235449,418.557906,716.9614213,580087
Fresno,2001,940.312213,9.182736455,46.3728191,312.6721763,572.0844812,435600
New York City,1988,2217.644894,25.80872792,46.4448205,1178.516902,966.8744433,7346352
Tucson,2008,803.9068512,12.28926278,46.51013297,274.3341583,470.7732971,528917
Phoenix,1975,695.9101619,11.22677181,46.55368044,290.0997835,348.0299261,668046
San Diego,1982,634.8512098,7.833639607,46.56663544,341.8513284,238.5996064,919113
Miami,2003,917.4726136,7.524812078,46.57462633,239.130607,624.2425683,1262490
Aurora,1981,882.1362799,6.138735421,46.6543892,220.3806016,608.9625537,162900
Charlotte,1980,887.7262753,19.305392,46.65469732,220.7249818,601.0412041,310794
New Orleans,2013,786.4262563,41.37689578,46.68162601,301.83915,396.5285845,377022
Houston,1976,544.6851726,21.73324306,46.71631686,374.4752877,101.760325,1.48E+06
Omaha,1999,1238.841564,9.130850458,46.72846999,257.8122482,925.169995,372364
El Paso,1989,915.8137884,7.951792741,46.74102563,220.9046813,640.2162888,515607
Phoenix,1988,890.7059557,11.13776469,46.75759706,264.5744481,568.2361458,951717
Fort Worth,2011,605.0451703,6.738873921,46.7757131,167.4147698,384.1158135,756803
Milwaukee,1999,1043.382757,21.3462237,46.82397456,539.5085893,435.7039692,580899
Omaha,1977,522.21596,8.440403941,46.83062832,220.2673158,246.677612,367281
New Orleans,2000,1063.601514,42.09014719,46.83560496,499.5110115,475.1647499,484674
Pittsburgh,1985,1085.620085,8.479458512,46.88641765,752.1778492,278.07636,400969
El Paso,2015,366.5769294,2.477855984,46.93350746,59.76005609,257.4055099,686077
New Orleans,2011,791.9901779,57.64120655,46.97758333,305.2101887,382.1611994,346974
Omaha,1998,1314.567504,7.603365032,46.97793395,257.4282161,1002.557989,368258
Las Vegas,2013,758.0367289,6.464705706,46.98574766,271.3843467,433.2019287,1500455
Arlington,2003,524.2202119,2.532464792,46.99129113,168.2682162,306.4282398,355385
San Jose,1995,808.0501188,4.618123705,47.03194405,146.9292516,609.4707995,822845
San Antonio,1982,694.8767403,22.35843872,47.07039731,258.2988052,367.149099,849791
Charlotte,2004,1099.136857,8.913962135,47.13824044,420.9203137,622.1643402,661883
San Antonio,2005,637.2037206,6.843951538,47.19143328,171.4171118,411.751224,1256584
Boston,2005,1317.678813,12.86141909,47.21726461,466.7109475,790.8891821,567589
Oklahoma City,2011,871.3630657,9.894099023,47.25285223,210.1643103,604.0518041,586208
Houston,2001,1172.142655,13.36359746,47.29812584,496.555245,614.9256869,1997965
San Antonio,2013,630.6953152,5.143867545,47.36644698,156.6021897,421.5828109,1399725
New Orleans,1976,863.0480849,30.50273897,47.36895934,466.5124783,318.6639083,557327
Orlando,2010,1080.15107,7.553503987,47.41921947,281.9974822,743.1808645,238300
Philadelphia,1989,1092.732788,28.74975487,47.45222699,619.3605086,397.1702978,1652188
Buffalo,1976,727.1213194,12.70286355,47.51811922,455.6564205,211.2439162,425101
Denver,2008,566.5555145,6.746716457,47.56435102,161.2465233,350.9979237,592881
Fresno,1975,646.4589235,14.16430595,47.59206799,321.2464589,263.4560907,176500
Phoenix,1992,1090.809081,13.60136014,47.60476048,314.0314031,715.5715572,999900
Philadelphia,1979,827.2029535,21.90776206,47.68494703,502.9111717,254.6990727,1757368
Charlotte,2005,1171.576171,12.55312927,47.70189124,538.8984555,572.4226949,677122
Fort Worth,1976,475.4297259,19.21482726,47.76257061,270.3800693,138.0722587,364302
El Paso,1982,855.5305184,8.943587775,47.77184689,203.3030197,595.512064,458429
Washington,1999,1627.745665,46.43545279,47.78420039,644.3159923,889.2100193,5.19E+05
Tucson,1981,824.0831708,8.211504905,47.80268927,255.7297242,512.3392525,340985
Albuquerque,2011,762.7350483,6.884544379,47.82946621,180.8098761,527.2111617,551961
Baltimore,2013,1401.221512,37.4194398,47.85833932,599.6746275,716.2691052,622671
Dallas,2004,1315.711294,20.1853635,47.85884571,607.6771123,639.9899724,1228613
Washington,1996,2469.797422,73.11233886,47.88213628,1186.740331,1162.062615,5.43E+05
Orlando,1991,1189.877462,5.916844665,47.92644179,449.0885101,686.9456656,169009
Arlington,1985,507.0090576,8.221768502,47.96031626,136.5727101,314.2542628,218931
Nashville,1978,696.8879851,17.90292635,47.96216073,391.654142,239.3687561,452440
Omaha,1983,730.2704751,8.249917501,47.9717425,190.053655,483.99516,327276
Upper Marlboro,1977,676.8435535,9.26933975,47.98246459,351.3261517,268.2655975,550201
Las Vegas,2005,743.5448912,11.31311744,48.06124376,272.6071196,411.5634104,1281698
New York City,1987,2036.058553,22.95341541,48.14451426,1083.011329,881.9492941,7284319
Pittsburgh,1978,1004.916121,13.76597427,48.18090993,635.3205699,307.6486673,479443
Phoenix,1991,1105.538234,12.85276058,48.19785218,346.2212382,698.2663835,995895
San Antonio,2007,556.3900182,9.26430766,48.219962,185.6658379,313.2399106,1316882
Miami,1997,2812.393112,25.01493238,48.24308388,1152.984179,1586.150917,391766
El Paso,1988,898.2262773,6.18091334,48.25100091,216.9301198,626.8642432,501544
Houston,1995,1283.489061,18.22024003,48.2605725,531.7311823,685.2770658,1734335
Omaha,2005,564.6304061,7.521934933,48.28596941,165.4825685,343.3399332,412128
San Jose,1993,656.8024824,5.064679665,48.29974998,146.505124,456.9329288,809528
Nashville,2008,1389.117226,12.62079009,48.32434102,394.7318165,933.4402779,602181
Seattle,1996,841.9339833,6.857045429,48.36996911,363.7940588,422.91291,539591
Fresno,1997,1205.010546,15.11932931,48.38185378,452.0679463,689.4414164,396843
Los Angeles,1985,988.6828202,15.26204655,48.39185491,355.6801336,569.3487852,1074561
Fort Worth,2004,636.0198336,8.740230271,48.4074292,237.8351122,341.0370619,594950
Upper Marlboro,1976,669.0090919,6.397864151,48.41626925,335.628495,278.5664634,578318
Washington,2003,1568.912145,44.01970947,48.45718018,680.8855062,795.5497494,563384
Omaha,2000,811.2674901,9.487009208,48.46066865,224.3549475,528.9648647,390007
Albuquerque,2001,1165.822061,7.537164873,48.54820904,356.9069249,752.829762,451098
Arlington,1984,399.5299647,6.789398094,48.57030944,104.4522784,239.7179788,191475
Philadelphia,1983,1002.91663,18.37666129,48.57111118,634.851604,301.1172537,1692364
Omaha,1992,645.7880399,3.218698885,48.57309226,117.0435958,476.9526529,341753
Milwaukee,1998,1001.973352,18.86667381,48.6114298,504.8110018,429.6842467,588339
Austin,1994,634.9721308,7.231138455,48.66360744,301.362581,277.7148039,511676
Arlington,2005,648.3660846,6.568504023,48.71640484,210.1921287,382.889047,365380
El Paso,2006,393.4673375,2.111922125,48.73666443,81.71514069,260.9036102,615553
Tulsa,1977,524.5637614,7.939343416,48.77025241,138.6549618,329.1992038,352674
Las Vegas,2004,789.0757014,10.56617775,48.79799646,300.7731054,428.9384218,1239805
Nashville,2012,1177.994028,10.14679023,48.80122921,276.3792387,842.6667697,620886
St. Louis,1998,2570.949549,32.83423361,48.81549776,1016.989537,1472.310281,344153
Milwaukee,1997,1052.971566,19.41108054,48.8459158,565.3079441,419.4066255,628507
Dallas,2003,1370.801641,18.36947351,48.8497946,647.2394583,656.3429142,1230302
Denver,1999,570.8129915,12.36205516,48.85955136,203.6795755,305.9118095,509624
Boston,2006,1339.454794,13.33587011,48.89819041,479.7357008,797.4850327,562393
Long Beach,1992,1554.764765,23.34953582,48.94421931,804.4364118,678.0345977,445405
San Francisco,1993,1814.967062,17.5182006,49.02380167,1148.053239,600.3718204,736377
Albuquerque,2004,985.234014,8.558176816,49.05296468,258.4151926,669.2076798,479074
Milwaukee,2001,908.6388048,21.1233989,49.06616281,484.507567,353.9416761,601229
Seattle,1995,926.1112769,7.742773726,49.10051631,417.9209331,451.3470538,529526
Chicago,2013,944.2194494,15.29100323,49.18115943,434.6908755,445.0564113,2720554
Charlotte,2000,1201.003499,11.98446813,49.21621578,423.6110001,716.1918154,625810
El Paso,2014,392.6364856,3.086995956,49.24493549,61.00492008,279.2996341,680273
New York City,1986,1995.247931,22.03462612,49.25059289,1125.785541,798.1771709,7179609
Orlando,2011,1072.664646,12.00589531,49.2655704,288.5554838,722.8376969,241548
Tulsa,1983,614.6749817,8.949094991,49.34786666,247.5063986,308.8716214,391101
Pittsburgh,1975,1036.772334,13.15012221,49.46950737,572.7608786,401.3918256,479083
Charlotte,2006,1076.926156,11.86734878,49.47111659,458.5371991,557.050492,699398
Pittsburgh,1997,786.4163421,14.15436181,49.54026633,436.8036054,285.9181085,353248
Long Beach,1975,935.8547708,15.8470234,49.59531398,574.8947934,295.5176401,340758
Omaha,1976,516.7373492,4.889447029,49.66648824,202.7833821,259.3980319,388592
El Paso,1990,991.7685731,6.597560455,49.67574931,267.977382,667.5178813,515342
Aurora,1984,953.1332556,6.800621472,49.69684922,165.830539,730.8052459,191159
Miami,1984,1477.553682,19.35808149,49.69706301,516.1023012,892.3962362,883352
Philadelphia,1982,1037.654454,19.67342121,49.71686866,628.3643328,339.8998315,1687556
Orlando,2013,914.5546877,6.713052543,49.75556591,226.2693593,631.81671,253238
Orlando,2009,1196.891655,11.9093697,49.76415195,326.2316628,808.9864701,235109
Miami,1978,1260.17347,14.33882341,49.88715645,363.1008303,832.8466597,669511
Washington,1990,2458.230351,77.77228538,49.92585269,1213.544241,1116.987972,606900
New York City,1982,2028.349232,23.50434908,49.98197014,1351.979178,602.8837356,7096559
El Paso,2005,435.4985303,2.32620352,50.01337567,74.43851263,308.7204385,601839
Omaha,1997,1385.378612,8.813202746,50.03624785,232.5548338,1093.974328,351745
Pittsburgh,1981,1405.674385,11.51229231,50.04322983,1007.443049,336.6758138,425632
Fort Worth,2007,667.5185219,8.647771782,50.09743653,241.9885104,366.7848032,670693
Austin,1989,555.547262,6.611119049,50.11654763,217.313881,281.5057144,468907
Omaha,2010,556.0473203,8.313812176,50.12739695,176.7907707,320.8153405,408958
Tucson,1978,534.9288486,8.408796895,50.12936611,188.8745149,287.5161708,309200
Pittsburgh,1983,1312.98461,9.838600108,50.13001007,983.391506,269.6244934,426890
Fresno,1994,1619.997125,21.95188878,50.17574578,734.342946,813.5265448,382655
Albuquerque,2012,749.7056083,7.404945781,50.20914457,197.2244096,494.8671083,553684
Arlington,1994,851.9675813,6.277288769,50.21831015,228.0748253,567.3971571,286748
San Antonio,1989,553.1272803,17.68996442,50.22686326,285.3559737,199.854479,949691
Austin,1996,710.9048827,7.442081997,50.23405348,256.0076207,397.2211266,537484
Albuquerque,1988,1130.426045,12.95693011,50.24115756,245.3883906,821.8395668,378176
Los Angeles,1993,2374.282937,30.52207787,50.29334951,1089.689239,1203.77827,3525317
Philadelphia,1993,1255.24676,28.14943438,50.33554895,739.387535,437.3742413,1559534
El Paso,1991,1066.992946,9.309589447,50.34777966,281.9475661,725.3880104,526339
Omaha,1987,676.3857106,7.467981031,50.40887196,152.0267567,466.4821008,374934
Chicago,2009,1176.12117,16.07902737,50.51904013,557.3945797,552.1285227,2848431
Philadelphia,1995,1428.900126,28.23809947,50.52789558,889.7615972,460.3725337,1529848
San Francisco,1989,1340.144135,9.720838815,50.60162671,666.4766886,613.3449806,750964
Chicago,2012,1019.79706,18.46120673,50.65755126,497.5664437,453.1118579,2708382
El Paso,1993,1101.683453,8.475875314,50.67491411,281.5072631,761.0254006,554515
Las Vegas,2009,946.7196987,8.05935168,50.67952678,326.3674396,561.6133806,1377282
Baltimore,2012,1405.174316,34.53380956,50.6815631,576.3628864,743.5960568,625474
Fort Worth,2005,639.2058194,9.783762542,50.71250251,224.8634757,353.8460786,613261
Miami,1975,1771.387516,27.94076558,50.7495538,757.536879,935.1603173,350742
Milwaukee,2000,956.6580789,20.43640092,50.75597932,506.0521899,379.4135088,596974
Fort Worth,2012,587.7151179,5.973242471,50.772561,166.2119644,364.75735,770101
El Paso,1992,1087.640366,8.214242376,50.77895287,300.566596,728.0805743,535655
Wichita,1999,579.9221153,8.125530417,50.8598015,210.6618997,310.2748837,332286
Salt Lake City,2004,727.1513613,7.659984242,50.88418104,253.8737635,414.7334325,182768
